,name,basekV,latitude,longitude
570,m1108379,7.2,46.69906914,-119.1445639
571,m1108380,7.2,46.69908516,-119.1452515
572,l2898495,7.2,46.69911926,-119.1467158
573,m1108400,7.2,46.69827316,-119.1469487
574,m1108401,7.2,46.69827316,-119.147732
575,m1108402,7.2,46.69783758,-119.1487763
576,m1108403,7.2,46.69783758,-119.1495596
577,m1108404,7.2,46.69696638,-119.1443378
578,m1108405,7.2,46.69696638,-119.1479931
579,m1108406,7.2,46.69696638,-119.150604
580,m1108407,7.2,46.69783758,-119.150604
581,l2952003,7.2,46.6990987,-119.1491253
582,m1108381,7.2,46.6991535,-119.1509615
583,l3254237,7.2,46.69859228,-119.1520753
584,m1108387,7.2,46.69984872,-119.1530436
585,m1108398,7.2,46.7002715,-119.1529181
586,m1108395,7.2,46.70012254,-119.1540697
587,m1108410,7.2,46.70175792,-119.1542593
588,l2896685,7.2,46.70052562,-119.1556193
589,m1089185,7.2,46.70062786,-119.1560123
590,p850083,7.2,46.70052476,-119.1560153
591,221-312488,7.2,46.70044048,-119.1560165
592,m1089183,7.2,46.70024728,-119.1560193
593,l2990826,7.2,46.7004649,-119.1566506
594,l2990827,7.2,46.70088674,-119.1584367
595,l2990828,7.2,46.70132234,-119.1605254
596,l2841619,7.2,46.70178288,-119.1620325
597,m1089189,7.2,46.7015786,-119.1633078
598,m1089188,7.2,46.70149744,-119.1644398
599,m1089187,7.2,46.69696638,-119.164494
600,m1089186,7.2,46.69740198,-119.1636585
601,m1089der480-1,0.28,46.69740198,-119.1626142
602,m1089-lng1,0.28,46.69740198,-119.162092
603,l2822863,7.2,46.69513762,-119.1645311
604,m1089177,7.2,46.6932248,-119.1645831
605,e182723,7.2,46.69252118,-119.1646049
606,d5746546-1_int,7.2,46.69217484,-119.1646047
607,l2935551,7.2,46.69206328,-119.164605
608,m1089173,7.2,46.69119358,-119.1646024
609,m1089174,7.2,46.69132792,-119.1650827
610,d5534967-1_int,7.2,46.69173926,-119.1662695
611,p827501,7.2,46.69211626,-119.1666349
612,n1140516,7.2,46.69214378,-119.1667009
613,m1089176,7.2,46.6929489,-119.1686314
614,m1089179,7.2,46.69331524,-119.169735
615,m1069451,7.2,46.6935786,-119.1716592
616,l2804282,7.2,46.69393024,-119.1751479
617,l3104154,7.2,46.69396714,-119.1765417
618,l3104155,7.2,46.69399724,-119.1772309
619,m1069456,7.2,46.69410892,-119.1777575
620,n1147867,7.2,46.69416404,-119.1780185
621,d5837361-8_int,7.2,46.69416552,-119.1782797
622,e182745,7.2,46.6941784,-119.1787972
623,l2879062,7.2,46.6906386,-119.1632082
624,d6320328-1_int,7.2,46.68999688,-119.1610476
625,m1089170,7.2,46.68956446,-119.1605955
626,l2748128,7.2,46.68743692,-119.1590551
627,m1089165,7.2,46.68690502,-119.1586852
628,m1089162,7.2,46.6833981,-119.1573215
629,m1089158,7.2,46.68095476,-119.1563608
630,m1089155,7.2,46.67954544,-119.155926
631,m1108361,7.2,46.67777932,-119.1554046
632,l3048205,7.2,46.67543616,-119.1535682
633,m1108353,7.2,46.67441722,-119.1527697
634,m1108344,7.2,46.67296574,-119.1515398
635,m1108340,7.2,46.67219316,-119.1507784
636,m1108335,7.2,46.67036946,-119.1481365
637,m1108331,7.2,46.66875546,-119.1460644
638,l2767414,7.2,46.66802788,-119.1445019
639,m1108328,7.2,46.66802186,-119.1438775
640,l2820590,7.2,46.66723026,-119.1438432
641,m1108317,7.2,46.66670776,-119.142886
642,d6141147-1_int,7.2,46.66660544,-119.1423535
643,196-35541,7.2,46.666531,-119.1416199
644,m1108316,7.2,46.66651192,-119.1414781
645,n1230121,7.2,46.66645826,-119.1412283
646,m3032981,7.2,46.6797604,-119.0910751
647,d6504019-6_int,7.2,46.6795426,-119.0900308
648,m1186065,7.2,46.67936536,-119.0893628
649,m1186064,7.2,46.67886708,-119.0883409
650,m1186063,7.2,46.67883856,-119.0882596
651,m1209776,7.2,46.67858826,-119.0872573
652,m1209775,7.2,46.67848398,-119.0861252
653,m1209774,7.2,46.67811852,-119.0833936
654,l3123509,7.2,46.67801428,-119.0823296
655,m1209772,7.2,46.67790804,-119.0807731
656,e192258,7.2,46.67772024,-119.0777952
657,m1209der480-1,0.28,46.6777131,-119.0767151
658,m1209-dies1,0.28,46.6777131,-119.0761929
659,n1136670,7.2,46.7148955,-119.2029972
660,d5956471-2_int,7.2,46.71526136,-119.2028222
661,m1047572,7.2,46.7163489,-119.2024587
662,m1047580,7.2,46.7168488,-119.2024421
663,p828362,7.2,46.71694624,-119.202418
664,n1136671,7.2,46.71703344,-119.2023964
665,m1047593,7.2,46.71763148,-119.2022488
666,m1047615,7.2,46.71917326,-119.2009892
667,l3216123,7.2,46.7191977,-119.200972
668,n1136996,7.2,46.72039572,-119.1999101
669,m1047649,7.2,46.72055522,-119.1997687
670,l2973153,7.2,46.72089578,-119.199706
671,n1136998,7.2,46.72104622,-119.1997047
672,m1047669,7.2,46.72200126,-119.1996966
673,m1047672,7.2,46.7220498,-119.1996963
674,l2822866,7.2,46.7226003,-119.1996934
675,m1047688,7.2,46.7230659,-119.1997071
676,m1047699,7.2,46.72404478,-119.1997263
677,l2935554,7.2,46.72519104,-119.1997118
678,m1047713,7.2,46.72581752,-119.1997487
679,m1047720,7.2,46.7272853,-119.2004329
680,l2895449,7.2,46.72731116,-119.2004438
681,n1137005,7.2,46.7285131,-119.2009479
682,m1047724,7.2,46.72869966,-119.2010261
683,m1047722,7.2,46.7285426,-119.2017272
684,l2841621,7.2,46.73008372,-119.2017728
685,n1137986,7.2,46.73051884,-119.2014926
686,m1047732,7.2,46.73106098,-119.2011435
687,m1047737,7.2,46.73183272,-119.1999815
688,l3027157,7.2,46.734149,-119.199913
689,l2973155,7.2,46.73572682,-119.1998508
690,l3784018,7.2,46.73664148,-119.1998364
691,n1136028,7.2,46.73733188,-119.1998217
692,l2876797,7.2,46.73744336,-119.1998185
693,r18241,7.2,46.73814898,-119.1998289
694,m1047763,7.2,46.7391298,-119.1996992
695,n1134479,7.2,46.71982278,-119.1772562
696,d5682346-3_int,7.2,46.7200529,-119.1770264
697,e206211,7.2,46.72052072,-119.1765649
698,n1134480,7.2,46.72218234,-119.1750581
699,m1069519,7.2,46.72243256,-119.1749296
700,n1136354,7.2,46.72440184,-119.1738687
701,l2748144,7.2,46.72453878,-119.1737714
702,m1069533,7.2,46.72606758,-119.1729139
703,n1136356,7.2,46.7276346,-119.1721328
704,m1069549,7.2,46.72797514,-119.1719631
705,m1069556,7.2,46.72882094,-119.1719502
706,m1069564,7.2,46.7301144,-119.1719305
707,n1136363,7.2,46.73062782,-119.171928
708,r18245,7.2,46.73142998,-119.1719241
709,e182746,7.2,46.731888,-119.1719177
710,d5504876-1_int,7.2,46.67518666,-119.1263225
711,p829965,7.2,46.67504932,-119.1262359
712,l2936271,7.2,46.67469068,-119.1260262
713,m1142815,7.2,46.67367772,-119.1240291
714,m1142814,7.2,46.67354812,-119.1215108
715,m1142810,7.2,46.67231744,-119.1166528
716,m1142813,7.2,46.67387988,-119.1197952
717,m1142der480-1,0.28,46.67387988,-119.1187508
718,m1142-lng1,0.28,46.67387988,-119.1177065
719,p901945,7.2,46.69557118,-119.1394414
720,m1125988,7.2,46.69559478,-119.1395362
721,l2767340,7.2,46.69589034,-119.1407216
722,m3037449,7.2,46.69589826,-119.1407534
723,m1069518,7.2,46.72239706,-119.18252
724,n1136366,7.2,46.72257568,-119.1823365
725,l2916620,7.2,46.72262718,-119.1822836
726,l2689691,7.2,46.70759942,-119.2393629
727,m1009763,7.2,46.70739112,-119.240763
728,e182733,7.2,46.70671908,-119.2419282
729,f739845,7.2,46.626,-119.2027
730,293471,7.2,46.6259,-119.2027
731,d5686080-1_int,7.2,46.62602,-119.2028
732,p827580,7.2,46.62607268,-119.2028489
733,n1145954,7.2,46.62610526,-119.2029393
734,p827527,7.2,46.71572562,-119.1907477
735,n1136658,7.2,46.71571116,-119.1906439
736,m1047566,7.2,46.71561,-119.1899191
737,n1140825,7.2,46.694778,-119.2241925
738,l3216368,7.2,46.69506912,-119.2241723
739,n1140827,7.2,46.6954648,-119.2241606
740,m1026726,7.2,46.69571152,-119.2241533
741,l2814529,7.2,46.696111,-119.2236733
742,n1140823,7.2,46.69457762,-119.2228921
743,l2851933,7.2,46.69544142,-119.2229147
744,l3207907,7.2,46.69576846,-119.2230151
745,m3037441,7.2,46.695802,-119.2230254
746,p829977,7.2,46.6784125,-119.0904562
747,m1186061,7.2,46.67759044,-119.0912744
748,l3139366,7.2,46.67571756,-119.0903993
749,m4362177,7.2,46.67407694,-119.0901658
750,m1186052,7.2,46.67314206,-119.0901074
751,198-5320,7.2,46.67307142,-119.0901606
752,221-311359,7.2,46.67302432,-119.090196
753,l3234149,7.2,46.67244114,-119.0906349
754,l2730149,7.2,46.69892356,-119.1398162
755,l2728247,7.2,46.69903686,-119.154764
756,196-29518,7.2,46.72979232,-119.2340167
757,l3122816,7.2,46.73047612,-119.2327019
758,l2673313,7.2,46.75339126,-119.2278278
759,m1027011,7.2,46.7543267,-119.2278683
760,l2804256,7.2,46.74141298,-119.2296773
761,m1026960,7.2,46.74206262,-119.2291791
762,l2916608,7.2,46.75084626,-119.2277014
763,m1027002,7.2,46.75208164,-119.22778
764,l3160103,7.2,46.73674214,-119.2312388
765,m1026950,7.2,46.73706932,-119.2311128
766,l3254213,7.2,46.75781246,-119.2280353
767,m1027039,7.2,46.75871924,-119.2279114
768,m1026915,7.2,46.7277929,-119.2349894
769,d5774457-1_int,7.2,46.7281114,-119.234832
770,m1026920,7.2,46.72834962,-119.234779
771,m1026926,7.2,46.72962474,-119.23427649999999
772,m1026927,7.2,46.72975346,-119.2340914
773,m1026954,7.2,46.73850268,-119.2305582
774,m1027013,7.2,46.7557704,-119.2279404
775,m1027023,7.2,46.75717862,-119.2280109
776,m1027043,7.2,46.7591056,-119.2279258
777,m1027055,7.2,46.7597366,-119.227951
778,m3763624,7.2,46.71795416,-119.2079834
779,m3763618,7.2,46.71802478,-119.2079437
780,l2729414,7.2,46.6935647,-119.2174433
781,n1140817,7.2,46.69762906,-119.2145376
782,m1026970,7.2,46.74319604,-119.2292561
783,m1026977,7.2,46.74403834,-119.2288982
784,m1026978,7.2,46.74478338,-119.2283965
785,m1026979,7.2,46.74484794,-119.2283858
786,m1026984,7.2,46.74584928,-119.2282193
787,m1026986,7.2,46.74687778,-119.2281799
788,m1026997,7.2,46.74903344,-119.2278534
789,m1027000,7.2,46.74989292,-119.2277746
790,m1089145,7.2,46.65913412,-119.1567058
791,l3215385,7.2,46.6593808,-119.1561652
792,l3047289,7.2,46.66018578,-119.1568495
793,l3235258,7.2,46.69754808,-119.2142851
794,221-242079,7.2,46.6781802,-119.0833869
795,l3011293,7.2,46.67891052,-119.0831217
796,221-308718,7.2,46.69933354,-119.1509608
797,l2803199,7.2,46.69981482,-119.1509601
798,221-311609,7.2,46.70027372,-119.1527958
799,l2915542,7.2,46.7002868,-119.1520828
800,221-311905,7.2,46.69983156,-119.1529018
801,l3215203,7.2,46.69980798,-119.152664
802,p862322,7.2,46.69925918,-119.1509609
803,p850080,7.2,46.69984014,-119.1529884
804,p850072,7.2,46.70027246,-119.1528654
805,p827563,7.2,46.67702884,-119.1819186
806,n1138595,7.2,46.67706116,-119.182027
807,m3036167,7.2,46.67771506,-119.1838847
808,l3085391,7.2,46.6785778,-119.1831714
809,l2973156,7.2,46.67773502,-119.1839325
810,d6017295-1_int,7.2,46.67823582,-119.185068
811,m1069393,7.2,46.67881524,-119.1854472
812,m1069408,7.2,46.67945118,-119.1863686
813,l3029501,7.2,46.67767098,-119.1867359
814,m3036165,7.2,46.67765364,-119.1867602
815,l3235252,7.2,46.6767382,-119.1865418
816,l3197636,7.2,46.67592808,-119.1889259
817,m1047424,7.2,46.67463772,-119.1889005
818,l3104127,7.2,46.67443394,-119.1896668
819,l2691949,7.2,46.6737102,-119.1889304
820,l2692000,7.2,46.67257308,-119.1902899
821,l2841000,7.2,46.6717019,-119.1918564
822,l2841648,7.2,46.67125964,-119.1930531
823,m1047409,7.2,46.67083092,-119.1951638
824,m1069285,7.2,46.6701605,-119.1781093
825,m4113348,7.2,46.67013594,-119.1781099
826,m1069284,7.2,46.67011512,-119.1781104
827,p850401,7.2,46.66998396,-119.1781008
828,221-311583,7.2,46.66992446,-119.1780943
829,n1139250,7.2,46.6698674,-119.1780881
830,l2821770,7.2,46.66847192,-119.1771442
831,m1069247,7.2,46.66830008,-119.1760562
832,m1069248,7.2,46.66830308,-119.1739525
833,l2915534,7.2,46.66944892,-119.1714005
834,193-48013,7.2,46.66831516,-119.1735838
835,p850400,7.2,46.67001876,-119.1780879
836,221-311595,7.2,46.66992324,-119.1780518
837,n1139251,7.2,46.66987058,-119.178032
838,m1069249,7.2,46.66832422,-119.1759875
839,l2803194,7.2,46.66882476,-119.1757489
840,l3047073,7.2,46.66967804,-119.1763345
841,m1069250,7.2,46.66832422,-119.1739597
842,l2690868,7.2,46.66841764,-119.1736994
843,228-979371-2_int,7.2,46.66834782,-119.1736427
844,p904451,7.2,46.69916418,-119.1443977
845,221-282819,7.2,46.69919096,-119.1444711
846,n1230122,7.2,46.69919202,-119.1445672
847,l3233412,7.2,46.70076948,-119.1446078
848,m1108413,7.2,46.70087188,-119.1443817
849,m1108460,7.2,46.70268282,-119.144821
850,l2821087,7.2,46.70298108,-119.1443741
851,l2990098,7.2,46.70282936,-119.1455143
852,m1108462,7.2,46.7026924,-119.1461665
853,l3027671,7.2,46.70305508,-119.1479677
854,m1108423,7.2,46.70129716,-119.1482473
855,m1108393,7.2,46.70004992,-119.1482517
856,193-51796,7.2,46.70004186,-119.1482809
857,228-1048090-1_int,7.2,46.70045114,-119.1482803
858,m1108433,7.2,46.70168304,-119.1482486
859,l3102286,7.2,46.7021277,-119.1483682
860,m1108464,7.2,46.70285802,-119.1475734
861,l3233413,7.2,46.70294692,-119.1469177
862,l3252336,7.2,46.7009123,-119.1467303
863,l2802480,7.2,46.70190402,-119.1464331
864,m1108459,7.2,46.70266396,-119.146068
865,l3027670,7.2,46.70155908,-119.1443784
866,m1108412,7.2,46.70085572,-119.1444237
867,l2690187,7.2,46.70046496,-119.1456287
868,l2708744,7.2,46.69983438,-119.1449535
869,n1230123,7.2,46.69920108,-119.1450375
870,221-282818,7.2,46.69920438,-119.1451486
871,p904452,7.2,46.69917782,-119.1452366
872,m1069226,7.2,46.66483814,-119.178707
873,d5712486-1_int,7.2,46.66479772,-119.1786452
874,e206210,7.2,46.66477212,-119.1785882
875,m1069225,7.2,46.66473566,-119.1785225
876,l3122819,7.2,46.66552098,-119.1788807
877,n1139544,7.2,46.66463886,-119.1783483
878,l2897776,7.2,46.66442808,-119.177969
879,l3254215,7.2,46.66392488,-119.1756279
880,p1121283,7.2,46.7180337,-119.2078418
881,221-559682,7.2,46.71805954,-119.2077958
882,n1140525,7.2,46.71821312,-119.2076798
883,l3645809,7.2,46.71877382,-119.2071297
884,l3645810,7.2,46.72067798,-119.2068474
885,m3763623,7.2,46.72071684,-119.2069908
886,l3645811,7.2,46.72267614,-119.2068912
887,193-103041,7.2,46.72269992,-119.2069742
888,228-1353934-4_int,7.2,46.72397324,-119.2075219
889,l3645812,7.2,46.72513998,-119.2076813
890,m3763620,7.2,46.7247578,-119.2072066
891,n1140526,7.2,46.71823294,-119.207725
892,221-559681,7.2,46.71808422,-119.2078498
893,p1121282,7.2,46.71805748,-119.207892
894,n1136672,7.2,46.71689406,-119.2026152
895,l3253995,7.2,46.71694598,-119.2028141
896,n1136995,7.2,46.7191372,-119.201216
897,m1047613,7.2,46.71910334,-119.2014287
898,m1047612,7.2,46.7191023,-119.2014352
899,p828360,7.2,46.7190459,-119.2014976
900,l2729206,7.2,46.71924448,-119.2018437
901,l2729207,7.2,46.72234322,-119.203319
902,228-961799-3_int,7.2,46.72229622,-119.2033444
903,193-46661,7.2,46.7222182,-119.2033895
904,l2897554,7.2,46.72106352,-119.2019877
905,m1047633,7.2,46.71988188,-119.2035717
906,l2766499,7.2,46.7199873,-119.2035805
907,l2878848,7.2,46.7185311,-119.2034689
908,p828359,7.2,46.7190387,-119.2014291
909,d6019477-1_int,7.2,46.75908218,-119.227887
910,e182727,7.2,46.75912574,-119.2275737
911,m1027042,7.2,46.7591693,-119.2274693
912,l3235248,7.2,46.75925954,-119.2273648
913,n1144666,7.2,46.75898128,-119.2272799
914,m1027041,7.2,46.7588805,-119.2267564
915,l2916607,7.2,46.75982134,-119.2263553
916,l3010564,7.2,46.75854504,-119.2256183
917,l2710515,7.2,46.7580398,-119.2235895
918,m1027027,7.2,46.75798078,-119.2212154
919,d6140778-1_int,7.2,46.61500926,-119.2186653
920,e182731,7.2,46.61498016,-119.2186964
921,m1026327,7.2,46.61455816,-119.219236
922,l3122823,7.2,46.6142583,-119.2186863
923,l3197643,7.2,46.61693756,-119.2225319
924,l2841636,7.2,46.61350964,-119.2205164
925,m1026324,7.2,46.6129871,-119.2211438
926,m1026323,7.2,46.61244976,-119.2218455
927,m1026320,7.2,46.611274,-119.2232888
928,l3104130,7.2,46.61055026,-119.2242003
929,l2763072,7.2,46.60978478,-119.225137
930,m4118754,7.2,46.6090492,-119.2260207
931,m1026312,7.2,46.60771484,-119.2277009
932,l2973163,7.2,46.6071808,-119.2283565
933,m1026309,7.2,46.60632168,-119.2294073
934,l2804260,7.2,46.60877574,-119.2314908
935,l2860488,7.2,46.60412864,-119.23548890000001
936,d5655682-1_int,7.2,46.73850032,-119.2305501
937,e182725,7.2,46.73849776,-119.2304801
938,m1026948,7.2,46.7369812,-119.2294755
939,m1026947,7.2,46.73635798,-119.2290968
940,m1026946,7.2,46.73458598,-119.2280339
941,m1026940,7.2,46.73284666,-119.228744
942,m1026935,7.2,46.73129264,-119.2293775
943,l2935556,7.2,46.7300674,-119.2299236
944,m1026939,7.2,46.7323297,-119.2278021
945,l3104124,7.2,46.73213664,-119.2274503
946,d5806920-1_int,7.2,46.75871628,-119.2284092
947,e182726,7.2,46.7587167,-119.2291403
948,l2766744,7.2,46.75867506,-119.2292712
949,m1027038,7.2,46.75867416,-119.230186
950,l2731712,7.2,46.75782426,-119.2301996
951,m1027036,7.2,46.75862536,-119.2319644
952,l3010580,7.2,46.75840094,-119.231714
953,l2785543,7.2,46.758593,-119.2333395
954,d6049822-1_int,7.2,46.67806158,-119.1814128
955,e182722,7.2,46.6781487,-119.1808906
956,n1138596,7.2,46.67823582,-119.1807861
957,l3254207,7.2,46.67829462,-119.1806341
958,m1069390,7.2,46.6787348,-119.1795402
959,l2841618,7.2,46.67808052,-119.1796355
960,l2897801,7.2,46.6785772,-119.1788158
961,m1069384,7.2,46.67845644,-119.1778916
962,l3066805,7.2,46.67823778,-119.1772559
963,l2785514,7.2,46.6791398,-119.1768565
964,l3235244,7.2,46.67912556,-119.1758417
965,m1069398,7.2,46.67894278,-119.1747867
966,l3010559,7.2,46.67746664,-119.1748941
967,l3160101,7.2,46.68026268,-119.1746816
968,l2785513,7.2,46.67875796,-119.1736643
969,196-29521,7.2,46.72619648,-119.1731927
970,n1136355,7.2,46.72626948,-119.1733449
971,l2783231,7.2,46.72678554,-119.1744211
972,l3254227,7.2,46.72780936,-119.1767166
973,m1069550,7.2,46.72809598,-119.1774534
974,m1069551,7.2,46.72810156,-119.1775241
975,m1069555,7.2,46.72858654,-119.1782966
976,m1069560,7.2,46.72959064,-119.176443
977,l3176660,7.2,46.72910848,-119.1752091
978,m1069567,7.2,46.73059106,-119.1757304
979,l2691966,7.2,46.73136094,-119.1767906
980,m1069582,7.2,46.73248386,-119.1744202
981,d6231996-1_int,7.2,46.73255446,-119.1746766
982,e206614,7.2,46.73262982,-119.1747797
983,l3082983,7.2,46.7329045,-119.1750038
984,m1069588,7.2,46.73317754,-119.1752266
985,m1069590,7.2,46.73422862,-119.176638
986,m1069595,7.2,46.73555618,-119.1783239
987,m1069607,7.2,46.7368496,-119.1766015
988,l2916619,7.2,46.7362456,-119.1785539
989,l2727008,7.2,46.737201,-119.1797292
990,m1069629,7.2,46.7395509,-119.1812617
991,d6140776-1_int,7.2,46.70084318,-119.2132659
992,e182730,7.2,46.70095208,-119.2136836
993,n1142109,7.2,46.70101366,-119.2137182
994,l2729429,7.2,46.7014318,-119.2148074
995,l3197647,7.2,46.70300256,-119.2155129
996,m1026778,7.2,46.70302434,-119.2155224
997,p829957,7.2,46.68607652,-119.0816759
998,d5746703-1_int,7.2,46.6873833,-119.082198
999,l3160863,7.2,46.6875899,-119.0820659
1000,l2730108,7.2,46.69159994,-119.0844061
1001,l2786204,7.2,46.69269538,-119.0850096
1002,m1209819,7.2,46.69363256,-119.0854995
1003,l2936216,7.2,46.69434362,-119.0855799
1004,226-23745,7.2,46.69567794,-119.0857062
1005,m1209822,7.2,46.7030783,-119.0866104
1006,l2992556,7.2,46.7043255,-119.0856707
1007,m1209823,7.2,46.70386394,-119.0868673
1008,m1209824,7.2,46.70517564,-119.0870043
1009,m1209828,7.2,46.70876206,-119.0868213
1010,l3253570,7.2,46.70898784,-119.0861886
1011,l2861157,7.2,46.70902464,-119.0880439
1012,p901951,7.2,46.70986304,-119.0898638
1013,m1186078,7.2,46.712111,-119.0911846
1014,l2806553,7.2,46.71317582,-119.0918029
1015,m1166391,7.2,46.71669726,-119.1017149
1016,m1166394,7.2,46.71766214,-119.1026317
1017,l3254873,7.2,46.71704652,-119.1034851
1018,m1166393,7.2,46.7172401,-119.1040179
1019,l2745811,7.2,46.716076,-119.1055504
1020,m1166395,7.2,46.71780292,-119.103118
1021,m1166400,7.2,46.71876628,-119.102353
1022,m1166396,7.2,46.71787584,-119.1032177
1023,m1166399,7.2,46.71840648,-119.1041778
1024,l3048890,7.2,46.71898146,-119.1054323
1025,m1166402,7.2,46.7195368,-119.1062601
1026,l3048889,7.2,46.72044908,-119.1074316
1027,m1166407,7.2,46.72095418,-119.1088023
1028,l2952007,7.2,46.72097902,-119.1113805
1029,l3064514,7.2,46.72544138,-119.112272
1030,l3048888,7.2,46.72618202,-119.1128654
1031,m1149249,7.2,46.72746802,-119.113966
1032,m1142880,7.2,46.73035614,-119.1158754
1033,l2891575,7.2,46.72949188,-119.1172165
1034,l2764411,7.2,46.73153992,-119.1174134
1035,l2767343,7.2,46.73226614,-119.1177704
1036,l2804957,7.2,46.73310458,-119.1183422
1037,l3048937,7.2,46.73385528,-119.1188261
1038,l3176661,7.2,46.73494074,-119.1201458
1039,l2970804,7.2,46.73590344,-119.1207862
1040,m1069565,7.2,46.73023592,-119.1810736
1041,l2785536,7.2,46.7326225,-119.1797096
1042,m1069572,7.2,46.73116866,-119.181903
1043,l3178988,7.2,46.73027246,-119.1813784
1044,l2804270,7.2,46.73308676,-119.1753897
1045,m1069544,7.2,46.72697964,-119.1783173
1046,m1069554,7.2,46.7281874,-119.1787932
1047,l3160115,7.2,46.72771684,-119.1787057
1048,l2935567,7.2,46.726759,-119.179466
1049,p827521,7.2,46.65345092,-119.1660259
1050,n1139546,7.2,46.65334524,-119.1659339
1051,d5955074-2_int,7.2,46.65275354,-119.1653817
1052,l2970842,7.2,46.65235596,-119.1650721
1053,m1089113,7.2,46.65152302,-119.1643515
1054,l2691946,7.2,46.65081114,-119.1653351
1055,m1089103,7.2,46.64654954,-119.1599998
1056,l2673305,7.2,46.64676402,-119.1581429
1057,l3048196,7.2,46.64589598,-119.159232
1058,m1089097,7.2,46.64304888,-119.1559837
1059,m1108270,7.2,46.64318526,-119.154569
1060,m1108268,7.2,46.64119394,-119.1549581
1061,m1108267,7.2,46.63522818,-119.1542567
1062,m1108266,7.2,46.63249838,-119.1542822
1063,m1108265,7.2,46.63052832,-119.1543006
1064,m1108264,7.2,46.61690872,-119.1514366
1065,m1108263,7.2,46.61553098,-119.1509818
1066,n1142112,7.2,46.61418638,-119.1497598
