,name,element,length_unit,z_matrix,length,from_bus,to_bus,num_phases,is_switch,is_open
88,ln6379462-3,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.048347248,l2763153,m1047293,3,False,False
89,ln6379462-2,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.075011137,l3139121,l2763153,3,False,False
90,ln6379462-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.044989749,m1047299,l3139121,3,False,False
91,ln5804836-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.062852147,m1047300,m1047299,3,False,False
92,ln5774497-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.068887038,l3027116,m1047300,3,False,False
93,ln5865272-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.072205824,m1047303,l3027116,3,False,False
94,ln6380847-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.099313729,l3254238,m1047303,3,False,False
95,ln6350577-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.12918061,l2673346,l3254238,3,False,False
96,ln6171508-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.063959809,e182748,l2673346,3,False,False
97,l5523_48332_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.001+0.001j 0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.001+0.001j]]",0.001,d6049825-1_int,e182748,3,True,False
98,ln6049825-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.004571141,m1047309,d6049825-1_int,3,False,False
99,ln6320367-2,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.02515208,n1137960,m1047309,3,False,False
100,ln6320367-3,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.015169217,m1047312,n1137960,3,False,False
101,ln6199560-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.10088065,l3216370,m1047312,3,False,False
102,ln5593253-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.014696401,m1047316,l3216370,3,False,False
103,ln5714080-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.0512085,l3235255,m1047316,3,False,False
104,ln5744341-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.043572099,l2897780,l3235255,3,False,False
105,ln5986935-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.092596774,m1047324,l2897780,3,False,False
106,ln6350546-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.009183718,m1047325,m1047324,3,False,False
107,ln5926308-2,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.033944982,q14412,m1047325,3,False,False
108,ln4625696_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.001+0.001j 0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.001+0.001j]]",0.001,d5926308-3_int,q14412,3,True,False
109,ln5926308-3,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.034344255,l2860491,d5926308-3_int,3,False,False
110,ln5472370-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.082877838,m1047339,l2860491,3,False,False
111,ln6047583-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.072207928,l2991922,m1047339,3,False,False
112,ln6047584-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.054627261,m1047345,l2991922,3,False,False
113,ln5865248-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.043145742,m1047346,m1047345,3,False,False
114,ln5472369-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.046491295,l3104134,m1047346,3,False,False
115,ln5683831-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.063357888,l2860490,l3104134,3,False,False
116,ln6199527-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.071264489,l3254218,l2860490,3,False,False
117,ln6199530-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.037866233,r18242,l3254218,3,False,False
118,ln6138614-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.070990263,m1069135,r18242,3,False,False
119,ln5804802-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.075176765,m1069136,m1069135,3,False,False
120,ln5593239-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.034893687,l3235256,m1069136,3,False,False
121,ln6229807-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.11970471,l3197630,l3235256,3,False,False
122,ln6047561-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.17770738,m1069154,l3197630,3,False,False
123,ln5532743-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.10054978,m1069155,m1069154,3,False,False
124,ln5774453-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.12496298,m1069156,m1069155,3,False,False
125,ln6320329-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.059893238,l3048206,m1069156,3,False,False
126,ln5956463-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.091797543,l2766718,l3048206,3,False,False
127,ln5593222-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.1061942,l3010556,l2766718,3,False,False
128,ln5804791-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.073355839,m1069169,l3010556,3,False,False
129,ln5806919-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.092995455,e182724,m1069169,3,False,False
130,x8223_48332_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.001+0.001j 0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.001+0.001j]]",0.001,d6413567-3_int,e182724,3,True,False
131,ln6413567-3,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.014966786,n1139541,d6413567-3_int,3,False,False
132,ln6413567-2,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.043586139,m1069175,n1139541,3,False,False
133,ln6017299-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.063876516,m1069184,m1069175,3,False,False
134,ln6108136-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.025828657,m1069189,m1069184,3,False,False
135,ln5501088-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.072285373,l3195356,m1069189,3,False,False
136,ln5863823-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.039290988,m1089112,l3195356,3,False,False
137,ln5593234-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.091503606,m1089115,m1089112,3,False,False
138,ln5835143-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.16170829,m1089118,m1089115,3,False,False
139,ln5683823-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.078884003,m1089119,m1089118,3,False,False
140,ln5472360-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.057934318,m1089120,m1089119,3,False,False
141,ln5472335-1,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.001+0.001j 0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.001+0.001j]]",0.001,d5472350-1_int,m1089120,3,True,False
142,ln5502532-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.005820451,190-7361,d5472350-1_int,3,False,False
143,ln6138608-2,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.004597065,q14404,regxfmr_190-7361,3,False,False
144,ln4586093_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.001+0.001j 0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.001+0.001j]]",0.001,d6138608-3_int,q14404,3,True,False
145,ln6138608-3,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.085516894,l3029502,d6138608-3_int,3,False,False
146,ln6290212-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.095769969,m1089131,l3029502,3,False,False
147,ln5502531-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.038246899,l3104125,m1089131,3,False,False
148,ln6350541-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.10782787,l3160107,l3104125,3,False,False
149,ln6259995-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.11055144,m1089141,l3160107,3,False,False
150,ln5502533-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.13735777,m1089143,m1089141,3,False,False
151,ln5623403-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.087713405,l3029498,m1089143,3,False,False
152,ln6440069-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.067491088,l2933164,l3029498,3,False,False
153,ln5955063-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.079292547,m1108286,l2933164,3,False,False
154,ln5527400-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.005096697,l2688692,m1108286,3,False,False
155,ln6256144-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.039178841,l2688693,l2688692,3,False,False
156,ln6256144-3,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.085025858,n1139547,l2688693,3,False,False
157,ln6256144-4,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.071007562,l2804249,n1139547,3,False,False
158,ln6079946-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.1177636,l3179678,l2804249,3,False,False
159,ln5473449-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.10170662,l2936279,l3179678,3,False,False
160,ln6109158-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.083738516,m1108295,l2936279,3,False,False
161,ln6351524-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.080155934,l3011298,m1108295,3,False,False
162,ln6106511-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.081552278,196-36167,l3011298,3,False,False
163,ln5531195-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.039267282,m1108298,196-36167,3,False,False
164,ln6321427-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.092671409,l2879773,m1108298,3,False,False
165,ln0170302_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.001+0.001j 0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.001+0.001j]]",0.001,d6170302-1_int,l2879773,3,True,False
166,ln6170302-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.088826538,m1108311,d6170302-1_int,3,False,False
167,ln6291253-1,line,3,"[[0.27001904+0.69597397j 0.10995067+0.33350979j 0.11353849+0.30827066j]
 [0.10995067+0.33350979j 0.26463374+0.7087291j  0.11074699+0.35025852j]
 [0.11353849+0.30827066j 0.11074699+0.35025852j 0.27169828+0.69202134j]]",0.072202851,m1108315,m1108311,3,False,False
