,name,bus,P1,Q1,P2,Q2,P3,Q3
1586,,m1047794,0.0,0.0,0.0,0.0,0.0,0.0
1587,,m1069543,0.0,0.0,0.0,0.0,0.0,0.0
1588,,m1069557,0.0,0.0,0.0,0.0,0.0,0.0
1589,,m1108302,0.0,0.0,0.0,0.0,0.0,0.0
1590,138796b0b,l3236011,0.0,0.0,5.84,1.4700000000000002,0.0,0.0
1591,,m1125978,0.0,0.0,0.0,0.0,0.0,0.0
1592,260575b0b,l3254869,0.0,0.0,5.84,1.46,0.0,0.0
1593,391744b0b,l2710537,0.0,0.0,9.73,2.44,0.0,0.0
1594,,m1008752,0.0,0.0,0.0,0.0,0.0,0.0
1595,337695b0b,l2879072,0.0,0.0,5.84,1.46,0.0,0.0
1596,,m1047441,0.0,0.0,0.0,0.0,0.0,0.0
1597,,l2989596,0.0,0.0,0.0,0.0,0.0,0.0
1598,338999b0b,l2822873,0.0,0.0,3.89,0.97,0.0,0.0
1599,,m1008758,0.0,0.0,0.0,0.0,0.0,0.0
1600,,m1047444,0.0,0.0,0.0,0.0,0.0,0.0
1601,,m1069535,0.0,0.0,0.0,0.0,0.0,0.0
1602,138645b0b,l3104120,0.0,0.0,5.84,1.46,0.0,0.0
1603,355618b0b,l2954338,0.0,0.0,9.73,2.44,0.0,0.0
1604,323267b0b,l2710514,0.0,0.0,9.73,2.44,0.0,0.0
1605,,m1047787,0.0,0.0,0.0,0.0,0.0,0.0
1606,260500b0b,l2711224,0.0,0.0,3.8899999999999997,0.98,0.0,0.0
1607,,m1125905,0.0,0.0,0.0,0.0,0.0,0.0
1608,,m1026308,0.0,0.0,0.0,0.0,0.0,0.0
1609,323277b0b,l2897800,0.0,0.0,3.89,0.97,0.0,0.0
1610,,m1047809,0.0,0.0,0.0,0.0,0.0,0.0
1611,323247b0b,l2935553,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1612,,m1026987,0.0,0.0,0.0,0.0,0.0,0.0
1613,226193361b0b,l3157710,0.0,0.0,5.84,1.46,0.0,0.0
1614,,m1047793,0.0,0.0,0.0,0.0,0.0,0.0
1615,391737b0b,l2804247,0.0,0.0,9.73,2.44,0.0,0.0
1616,,m1047777,0.0,0.0,0.0,0.0,0.0,0.0
1617,323250b0b,l2748131,0.0,0.0,5.84,1.47,0.0,0.0
1618,,m1047812,0.0,0.0,0.0,0.0,0.0,0.0
1619,,m4350438,0.0,0.0,0.0,0.0,0.0,0.0
1620,,m1047819,0.0,0.0,0.0,0.0,0.0,0.0
1621,,m1047821,0.0,0.0,0.0,0.0,0.0,0.0
1622,225498968b0b,l2684420,0.0,0.0,5.84,1.46,0.0,0.0
1623,138294b0b,l2785516,0.0,0.0,5.84,1.47,0.0,0.0
1624,260502b0b,l2748839,0.0,0.0,3.8899999999999997,0.98,0.0,0.0
1625,260501b0b,l3142098,0.0,0.0,9.73,2.44,0.0,0.0
1626,260503b0b,l2917310,0.0,0.0,5.84,1.47,0.0,0.0
1627,293660b0b,l2916610,0.0,0.0,9.73,2.44,0.0,0.0
1628,355601b0b,l2673326,0.0,0.0,5.84,1.47,0.0,0.0
1629,355600b0b,l2691938,0.0,0.0,9.73,2.44,0.0,0.0
1630,21470122b0b,l2673343,0.0,0.0,5.84,1.47,0.0,0.0
1631,,l2764436,0.0,0.0,0.0,0.0,0.0,0.0
1632,,m1047824,0.0,0.0,0.0,0.0,0.0,0.0
1633,,m1009840,0.0,0.0,0.0,0.0,0.0,0.0
1634,323280b0b,l2710512,0.0,0.0,9.73,2.44,0.0,0.0
1635,,m1047828,0.0,0.0,0.0,0.0,0.0,0.0
1636,325245b0b,l2710513,0.0,0.0,3.89,0.98,0.0,0.0
1637,,p827553,0.0,0.0,0.0,0.0,0.0,0.0
1638,226193395b0b,l2726974,0.0,0.0,9.729999999999999,2.44,0.0,0.0
1639,323283b0b,l2916618,0.0,0.0,14.59,3.66,0.0,0.0
1640,355605b0b,l2729409,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1641,355604b0b,l2841624,0.0,0.0,5.84,1.47,0.0,0.0
1642,323249b0b,l2729427,0.0,0.0,5.84,1.46,0.0,0.0
1643,,m1047786,0.0,0.0,0.0,0.0,0.0,0.0
1644,138754b0b,l3254212,0.0,0.0,14.59,3.65,0.0,0.0
1645,323245b0b,l2785512,0.0,0.0,9.73,2.44,0.0,0.0
1646,,m1047813,0.0,0.0,0.0,0.0,0.0,0.0
1647,,m1108274,0.0,0.0,0.0,0.0,0.0,0.0
1648,275247b0b,l2786273,0.0,0.0,9.73,2.44,0.0,0.0
1649,,m1108278,0.0,0.0,0.0,0.0,0.0,0.0
1650,226191995b0b,l2801896,0.0,0.0,5.84,1.46,0.0,0.0
1651,,m1009839,0.0,0.0,0.0,0.0,0.0,0.0
1652,323285b0b,l2804269,0.0,0.0,9.73,2.44,0.0,0.0
1653,323286b0b,l2989564,0.0,0.0,5.84,1.47,0.0,0.0
1654,339011b0b,l3104145,0.0,0.0,5.84,1.46,0.0,0.0
1655,,m1069412,0.0,0.0,0.0,0.0,0.0,0.0
1656,260496b0b,l2879767,0.0,0.0,3.8899999999999997,0.98,0.0,0.0
1657,260495b0b,l2767407,0.0,0.0,3.89,0.98,0.0,0.0
1658,323243b0b,l2897765,0.0,0.0,5.84,1.46,0.0,0.0
1659,323282b0b,l2897791,0.0,0.0,14.59,3.66,0.0,0.0
1660,,m1069613,0.0,0.0,0.0,0.0,0.0,0.0
1661,339016b0b,l3235273,0.0,0.0,9.73,2.43,0.0,0.0
1662,2119958b0b,l2935568,0.0,0.0,5.840000000000001,1.47,0.0,0.0
1663,323279b0b,l3235246,0.0,0.0,5.84,1.46,0.0,0.0
1664,157715b0b,l2936275,0.0,0.0,3.89,0.97,0.0,0.0
1665,157716b0b,l3179674,0.0,0.0,9.73,2.44,0.0,0.0
1666,,m1009828,0.0,0.0,0.0,0.0,0.0,0.0
1667,391739b0b,l2954339,0.0,0.0,9.73,2.44,0.0,0.0
1668,323397b0b,l2954346,0.0,0.0,9.73,2.44,0.0,0.0
1669,,m1047831,0.0,0.0,0.0,0.0,0.0,0.0
1670,21383494b0b,l2954361,0.0,0.0,9.73,2.44,0.0,0.0
1671,,m1069627,0.0,0.0,0.0,0.0,0.0,0.0
1672,260589b0b,l2955005,0.0,0.0,5.84,1.4700000000000002,0.0,0.0
1673,,m1108372,0.0,0.0,0.0,0.0,0.0,0.0
1674,323253b0b,l2973152,0.0,0.0,9.73,2.43,0.0,0.0
1675,226163575b0b,l2989432,0.0,0.0,9.73,2.43,0.0,0.0
1676,21469960b0b,l3066830,0.0,0.0,9.729999999999999,2.44,0.0,0.0
1677,391748b0b,l2991902,0.0,0.0,9.73,2.44,0.0,0.0
1678,337694b0b,l2991910,0.0,0.0,5.84,1.47,0.0,0.0
1679,338930b0b,l3029506,0.0,0.0,3.89,0.98,0.0,0.0
1680,,m1047518,0.0,0.0,0.0,0.0,0.0,0.0
1681,355606b0b,l3029510,0.0,0.0,5.84,1.47,0.0,0.0
1682,323237b0b,l3048199,0.0,0.0,5.84,1.47,0.0,0.0
1683,,m1047837,0.0,0.0,0.0,0.0,0.0,0.0
1684,323248b0b,l3048207,0.0,0.0,5.84,1.46,0.0,0.0
1685,,m3036164,0.0,0.0,0.0,0.0,0.0,0.0
1686,337693b0b,l3066813,0.0,0.0,5.84,1.47,0.0,0.0
1687,323275b0b,l3197660,0.0,0.0,9.73,2.44,0.0,0.0
1688,260457b0b,l3086079,0.0,0.0,3.8899999999999997,0.98,0.0,0.0
1689,260458b0b,l2936276,0.0,0.0,3.89,0.98,0.0,0.0
1690,323391b0b,l3159037,0.0,0.0,14.59,3.66,0.0,0.0
1691,,m1069738,0.0,0.0,0.0,0.0,0.0,0.0
1692,355603b0b,l3160108,0.0,0.0,14.59,3.66,0.0,0.0
1693,21357901b0b,l3160117,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1694,228219458b0b,l3215549,0.0,0.0,9.73,2.44,0.0,0.0
1695,355596b0b,l3178969,0.0,0.0,5.84,1.46,0.0,0.0
1696,355597b0b,l2729401,0.0,0.0,5.84,1.46,0.0,0.0
1697,323399b0b,l3178974,0.0,0.0,5.84,1.47,0.0,0.0
1698,,m3327098,0.0,0.0,0.0,0.0,0.0,0.0
1699,323235b0b,l3197624,0.0,0.0,1.9500000000000002,0.49,0.0,0.0
1700,,m1027101,0.0,0.0,0.0,0.0,0.0,0.0
1701,,m1026339,0.0,0.0,0.0,0.0,0.0,0.0
1702,138797b0b,l3198358,0.0,0.0,14.59,3.66,0.0,0.0
1703,138798b0b,l3104859,0.0,0.0,5.84,1.46,0.0,0.0
1704,21452406b0b,l3216361,0.0,0.0,9.73,2.44,0.0,0.0
1705,321851b0b,l2729434,0.0,0.0,5.84,1.47,0.0,0.0
1706,323388b0b,l3234185,0.0,0.0,9.73,2.44,0.0,0.0
1707,323389b0b,l3065750,0.0,0.0,9.73,2.44,0.0,0.0
1708,338998b0b,l3254229,0.0,0.0,9.73,2.44,0.0,0.0
1709,391741b0b,l3216339,0.0,0.0,9.73,2.44,0.0,0.0
1710,391765b0b,l3085389,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1711,,m1026307,0.0,0.0,0.0,0.0,0.0,0.0
1712,355358b0b,l2673322,0.0,0.0,3.89,0.97,0.0,0.0
1713,355359b0b,l2766730,0.0,0.0,5.84,1.46,0.0,0.0
1714,,m1009771,0.0,0.0,0.0,0.0,0.0,0.0
1715,355376b0b,l2914323,0.0,0.0,3.89,0.97,0.0,0.0
1716,,m1009827,0.0,0.0,0.0,0.0,0.0,0.0
1717,,m1009832,0.0,0.0,0.0,0.0,0.0,0.0
1718,355593b0b,l2766715,0.0,0.0,5.84,1.46,0.0,0.0
1719,355595b0b,l2860479,0.0,0.0,3.8899999999999997,0.97,0.0,0.0
1720,,m1009838,0.0,0.0,0.0,0.0,0.0,0.0
1721,,m1009834,0.0,0.0,0.0,0.0,0.0,0.0
1722,355598b0b,l2804245,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1723,354851b0b,l2991901,0.0,0.0,9.73,2.44,0.0,0.0
1724,355599b0b,l3216338,0.0,0.0,9.73,2.44,0.0,0.0
1725,,m1009855,0.0,0.0,0.0,0.0,0.0,0.0
1726,355607b0b,l2991927,0.0,0.0,9.73,2.44,0.0,0.0
1727,391746b0b,l3085388,0.0,0.0,3.8899999999999997,0.98,0.0,0.0
1728,391750b0b,l2897764,0.0,0.0,9.729999999999999,2.4299999999999997,0.0,0.0
1729,391749b0b,l2991918,0.0,0.0,9.73,2.44,0.0,0.0
1730,302374b0b,l2785526,0.0,0.0,5.84,1.47,0.0,0.0
1731,302367b0b,l2766727,0.0,0.0,5.84,1.46,0.0,0.0
1732,,n1140820,0.0,0.0,0.0,0.0,0.0,0.0
1733,,l2876847,0.0,0.0,0.0,0.0,0.0,0.0
1734,,m1026969,0.0,0.0,0.0,0.0,0.0,0.0
1735,323252b0b,l2879066,0.0,0.0,5.840000000000001,1.47,0.0,0.0
1736,,m1026990,0.0,0.0,0.0,0.0,0.0,0.0
1737,,m1026989,0.0,0.0,0.0,0.0,0.0,0.0
1738,,m1027001,0.0,0.0,0.0,0.0,0.0,0.0
1739,,m1027004,0.0,0.0,0.0,0.0,0.0,0.0
1740,321858b0b,l3122815,0.0,0.0,5.84,1.46,0.0,0.0
1741,337696b0b,l3197635,0.0,0.0,5.84,1.46,0.0,0.0
1742,337697b0b,l2804258,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1743,337700b0b,l2766722,0.0,0.0,9.73,2.44,0.0,0.0
1744,,l3214064,0.0,0.0,0.0,0.0,0.0,0.0
1745,,m1047725,0.0,0.0,0.0,0.0,0.0,0.0
1746,,m1047728,0.0,0.0,0.0,0.0,0.0,0.0
1747,338913b0b,l2804255,0.0,0.0,9.73,2.44,0.0,0.0
1748,,m1047769,0.0,0.0,0.0,0.0,0.0,0.0
1749,323266b0b,l3197632,0.0,0.0,5.84,1.47,0.0,0.0
1750,,m1047795,0.0,0.0,0.0,0.0,0.0,0.0
1751,325472b0b,l2973149,0.0,0.0,5.84,1.46,0.0,0.0
1752,323403b0b,l2916603,0.0,0.0,5.84,1.47,0.0,0.0
1753,,m1047834,0.0,0.0,0.0,0.0,0.0,0.0
1754,,m1047825,0.0,0.0,0.0,0.0,0.0,0.0
1755,,m1069731,0.0,0.0,0.0,0.0,0.0,0.0
1756,226193422b0b,l2726975,0.0,0.0,5.84,1.46,0.0,0.0
1757,,m1047826,0.0,0.0,0.0,0.0,0.0,0.0
1758,323398b0b,l2710505,0.0,0.0,5.84,1.46,0.0,0.0
1759,,m1047835,0.0,0.0,0.0,0.0,0.0,0.0
1760,,m1047836,0.0,0.0,0.0,0.0,0.0,0.0
1761,337692b0b,l2879061,0.0,0.0,3.89,0.98,0.0,0.0
1762,,m1069532,0.0,0.0,0.0,0.0,0.0,0.0
1763,338983b0b,l2691965,0.0,0.0,1.95,0.49,0.0,0.0
1764,,l2804271,0.0,0.0,0.0,0.0,0.0,0.0
1765,,m1069558,0.0,0.0,0.0,0.0,0.0,0.0
1766,,m1069619,0.0,0.0,0.0,0.0,0.0,0.0
1767,,m1069597,0.0,0.0,0.0,0.0,0.0,0.0
1768,,m1069620,0.0,0.0,0.0,0.0,0.0,0.0
1769,325474b0b,l3254228,0.0,0.0,9.73,2.4400000000000004,0.0,0.0
1770,,m1069640,0.0,0.0,0.0,0.0,0.0,0.0
1771,,m1069632,0.0,0.0,0.0,0.0,0.0,0.0
1772,,m1069730,0.0,0.0,0.0,0.0,0.0,0.0
1773,323394b0b,l2710504,0.0,0.0,14.59,3.6500000000000004,0.0,0.0
1774,323387b0b,l2690941,0.0,0.0,9.73,2.44,0.0,0.0
1775,,m1108276,0.0,0.0,0.0,0.0,0.0,0.0
1776,275248b0b,l2805036,0.0,0.0,3.89,0.97,0.0,0.0
1777,,p893610,0.0,0.0,0.0,0.0,0.0,0.0
1778,,m1108299,0.0,0.0,0.0,0.0,0.0,0.0
1779,,m1108300,0.0,0.0,0.0,0.0,0.0,0.0
1780,260591b0b,l3179607,0.0,0.0,9.73,2.44,0.0,0.0
1781,260590b0b,l3216988,0.0,0.0,9.73,2.44,0.0,0.0
1782,,m1125911,0.0,0.0,0.0,0.0,0.0,0.0
1783,,p829963,0.0,0.0,0.0,0.0,0.0,0.0
1784,,m1125916,0.0,0.0,0.0,0.0,0.0,0.0
1785,,m1125913,0.0,0.0,0.0,0.0,0.0,0.0
1786,,m1125940,0.0,0.0,0.0,0.0,0.0,0.0
1787,260521b0b,l3048963,0.0,0.0,5.84,1.46,0.0,0.0
1788,260520b0b,l3254915,0.0,0.0,1.95,0.48,0.0,0.0
1789,,m1125966,0.0,0.0,0.0,0.0,0.0,0.0
1790,,p895102,0.0,0.0,0.0,0.0,0.0,0.0
1791,,p895106,0.0,0.0,0.0,0.0,0.0,0.0
1792,,m1125982,0.0,0.0,0.0,0.0,0.0,0.0
1793,260607b0b,l3029055,0.0,0.0,14.59,3.66,0.0,0.0
1794,,p829960,0.0,0.0,0.0,0.0,0.0,0.0
1795,,m1142826,0.0,0.0,0.0,0.0,0.0,0.0
1796,260461b0b,l2861223,0.0,0.0,9.73,2.4400000000000004,0.0,0.0
1797,,m1209763,0.0,0.0,0.0,0.0,0.0,0.0
1798,323261b0b,l3085397,0.0,0.0,9.73,2.44,0.0,0.0
1799,,m3036172,0.0,0.0,0.0,0.0,0.0,0.0
1800,323400b0b,l2691943,0.0,0.0,5.840000000000001,1.47,0.0,0.0
1801,293657b0b,l3189189,0.0,0.0,5.84,1.46,0.0,0.0
1802,,n1141478,0.0,0.0,0.0,0.0,0.0,0.0
1803,260586b0b,l3048887,0.0,0.0,14.59,3.66,0.0,0.0
1804,260494b0b,l3068944,0.0,0.0,14.59,3.65,0.0,0.0
1805,323392b0b,l2748124,0.0,0.0,9.73,2.44,0.0,0.0
1806,339005b0b,l2785535,0.0,0.0,14.59,3.65,0.0,0.0
1807,,n1136668,0.0,0.0,0.0,0.0,0.0,0.0
1808,,p827529,0.0,0.0,0.0,0.0,0.0,0.0
1809,392037b0b,l2673320,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1810,2120195b0b,l3048209,0.0,0.0,9.73,2.44,0.0,0.0
1811,227989724b0b,l2859391,0.0,0.0,9.73,2.4400000000000004,0.0,0.0
1812,323241b0b,l2710508,0.0,0.0,5.84,1.4700000000000002,0.0,0.0
1813,323236b0b,l2822860,0.0,0.0,9.73,2.4400000000000004,0.0,0.0
1814,337704b0b,l2710546,0.0,0.0,9.73,2.44,0.0,0.0
1815,,m4362181,0.0,0.0,0.0,0.0,0.0,0.0
1816,337701b0b,l2879071,0.0,0.0,9.73,2.44,0.0,0.0
1817,247164b0b,l2766732,0.0,0.0,3.89,0.97,0.0,0.0
1818,,m1026485,0.0,0.0,0.0,0.0,0.0,0.0
1819,21391242b0b,l2767409,0.0,0.0,9.73,2.44,0.0,0.0
1820,,m1142800,0.0,0.0,0.0,0.0,0.0,0.0
1821,337705b0b,l2785547,0.0,0.0,9.73,2.44,0.0,0.0
1822,,m1047457,0.0,0.0,0.0,0.0,0.0,0.0
1823,323244b0b,l2804248,0.0,0.0,3.89,0.9700000000000001,0.0,0.0
1824,,m1027005,0.0,0.0,0.0,0.0,0.0,0.0
1825,321854b0b,l2804257,0.0,0.0,5.84,1.4600000000000002,0.0,0.0
1826,321855b0b,l2860485,0.0,0.0,5.84,1.46,0.0,0.0
1827,338993b0b,l2804272,0.0,0.0,5.84,1.46,0.0,0.0
1828,21380156b0b,l2841641,0.0,0.0,5.84,1.47,0.0,0.0
1829,21396699b0b,l2860483,0.0,0.0,9.73,2.44,0.0,0.0
1830,21396796b0b,l3141397,0.0,0.0,9.73,2.44,0.0,0.0
1831,321856b0b,l2860506,0.0,0.0,5.84,1.4600000000000002,0.0,0.0
1832,,m1027019,0.0,0.0,0.0,0.0,0.0,0.0
1833,337702b0b,l3029504,0.0,0.0,9.73,2.44,0.0,0.0
1834,337709b0b,l2879077,0.0,0.0,5.84,1.47,0.0,0.0
1835,,m1026693,0.0,0.0,0.0,0.0,0.0,0.0
1836,247170b0b,l2897784,0.0,0.0,14.59,3.66,0.0,0.0
1837,,m1026496,0.0,0.0,0.0,0.0,0.0,0.0
1838,323287b0b,l2897789,0.0,0.0,5.84,1.46,0.0,0.0
1839,,m1069662,0.0,0.0,0.0,0.0,0.0,0.0
1840,225571871b0b,l2911069,0.0,0.0,5.84,1.46,0.0,0.0
1841,225571845b0b,l2948732,0.0,0.0,5.84,1.46,0.0,0.0
1842,328363b0b,l2936213,0.0,0.0,14.59,3.66,0.0,0.0
1843,,m1108527,0.0,0.0,0.0,0.0,0.0,0.0
1844,321841b0b,l2954347,0.0,0.0,9.73,2.44,0.0,0.0
1845,,m1026953,0.0,0.0,0.0,0.0,0.0,0.0
1846,,l2970845,0.0,0.0,0.0,0.0,0.0,0.0
1847,21148701b0b,l2897771,0.0,0.0,5.84,1.4600000000000002,0.0,0.0
1848,,m3037537,0.0,0.0,0.0,0.0,0.0,0.0
1849,392036b0b,l2991915,0.0,0.0,9.73,2.44,0.0,0.0
1850,227732939b0b,l3046854,0.0,0.0,14.59,3.66,0.0,0.0
1851,337666b0b,l3029518,0.0,0.0,9.73,2.44,0.0,0.0
1852,21386771b0b,l2897807,0.0,0.0,5.84,1.4700000000000002,0.0,0.0
1853,,m1047453,0.0,0.0,0.0,0.0,0.0,0.0
1854,226195153b0b,l3082988,0.0,0.0,5.84,1.4700000000000002,0.0,0.0
1855,,m1149225,0.0,0.0,0.0,0.0,0.0,0.0
1856,339097b0b,l3085410,0.0,0.0,5.84,1.47,0.0,0.0
1857,338997b0b,l2860499,0.0,0.0,19.45,4.880000000000001,0.0,0.0
1858,226024307b0b,l3119793,0.0,0.0,5.84,1.46,0.0,0.0
1859,,m1047371,0.0,0.0,0.0,0.0,0.0,0.0
1860,226192846b0b,l3139086,0.0,0.0,9.73,2.44,0.0,0.0
1861,21486213b0b,l3029520,0.0,0.0,5.84,1.47,0.0,0.0
1862,21249626b0b,l3142079,0.0,0.0,5.84,1.46,0.0,0.0
1863,,m3036162,0.0,0.0,0.0,0.0,0.0,0.0
1864,321847b0b,l3160100,0.0,0.0,5.84,1.46,0.0,0.0
1865,321848b0b,l3085390,0.0,0.0,5.84,1.46,0.0,0.0
1866,337707b0b,l3160104,0.0,0.0,9.73,2.44,0.0,0.0
1867,,m1047471,0.0,0.0,0.0,0.0,0.0,0.0
1868,20107693b0b,l3160868,0.0,0.0,9.73,2.44,0.0,0.0
1869,,m1209758,0.0,0.0,0.0,0.0,0.0,0.0
1870,226881057b0b,l3214112,0.0,0.0,5.84,1.46,0.0,0.0
1871,2118903b0b,l2973146,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1872,337645b0b,l3216342,0.0,0.0,9.73,2.44,0.0,0.0
1873,337646b0b,l2879063,0.0,0.0,9.73,2.44,0.0,0.0
1874,323265b0b,l2860501,0.0,0.0,9.73,2.44,0.0,0.0
1875,21391390b0b,l3217064,0.0,0.0,9.729999999999999,2.4299999999999997,0.0,0.0
1876,,l3200222,0.0,0.0,0.0,0.0,0.0,0.0
1877,355592b0b,l3254206,0.0,0.0,9.73,2.44,0.0,0.0
1878,337706b0b,l3254214,0.0,0.0,9.73,2.44,0.0,0.0
1879,225533237b0b,l2798067,0.0,0.0,3.8899999999999997,0.98,0.0,0.0
1880,391747b0b,l2822859,0.0,0.0,9.73,2.44,0.0,0.0
1881,355588b0b,l2822857,0.0,0.0,5.84,1.46,0.0,0.0
1882,,m3019248,0.0,0.0,0.0,0.0,0.0,0.0
1883,21400108b0b,l2748139,0.0,0.0,5.840000000000001,1.46,0.0,0.0
1884,302368b0b,l3029507,0.0,0.0,9.73,2.44,0.0,0.0
1885,,m1026492,0.0,0.0,0.0,0.0,0.0,0.0
1886,,p827542,0.0,0.0,0.0,0.0,0.0,0.0
1887,,m1026487,0.0,0.0,0.0,0.0,0.0,0.0
1888,21400215b0b,l3048231,0.0,0.0,19.450000000000003,4.87,0.0,0.0
1889,21400253b0b,l2691959,0.0,0.0,38.9,9.75,0.0,0.0
1890,337710b0b,l2991916,0.0,0.0,9.73,2.44,0.0,0.0
1891,,m1026699,0.0,0.0,0.0,0.0,0.0,0.0
1892,,m1026704,0.0,0.0,0.0,0.0,0.0,0.0
1893,,m1026722,0.0,0.0,0.0,0.0,0.0,0.0
1894,392038b0b,l2841634,0.0,0.0,14.59,3.66,0.0,0.0
1895,,m1026736,0.0,0.0,0.0,0.0,0.0,0.0
1896,,m1026745,0.0,0.0,0.0,0.0,0.0,0.0
1897,228580047b0b,l3029183,0.0,0.0,5.84,1.46,0.0,0.0
1898,,p875742,0.0,0.0,0.0,0.0,0.0,0.0
1899,,m1026916,0.0,0.0,0.0,0.0,0.0,0.0
1900,355767b0b,l3197634,0.0,0.0,14.59,3.66,0.0,0.0
1901,355768b0b,l2729408,0.0,0.0,9.73,2.44,0.0,0.0
1902,,m1026949,0.0,0.0,0.0,0.0,0.0,0.0
1903,,m1026951,0.0,0.0,0.0,0.0,0.0,0.0
1904,226192492b0b,l3008232,0.0,0.0,3.89,0.97,0.0,0.0
1905,226192493b0b,l2764399,0.0,0.0,5.84,1.46,0.0,0.0
1906,,m1026972,0.0,0.0,0.0,0.0,0.0,0.0
1907,321849b0b,l2748152,0.0,0.0,5.84,1.4600000000000002,0.0,0.0
1908,,p901905,0.0,0.0,0.0,0.0,0.0,0.0
1909,2127681b0b,l2785522,0.0,0.0,9.73,2.44,0.0,0.0
1910,,l2801949,0.0,0.0,0.0,0.0,0.0,0.0
1911,323234b0b,l2860480,0.0,0.0,9.73,2.44,0.0,0.0
1912,337703b0b,l2691948,0.0,0.0,5.84,1.4700000000000002,0.0,0.0
1913,225940756b0b,l2913406,0.0,0.0,14.59,3.66,0.0,0.0
1914,337708b0b,l3216349,0.0,0.0,5.84,1.46,0.0,0.0
1915,21398646b0b,l2973180,0.0,0.0,9.729999999999999,2.44,0.0,0.0
1916,,p901912,0.0,0.0,0.0,0.0,0.0,0.0
1917,338935b0b,l2973160,0.0,0.0,5.84,1.47,0.0,0.0
1918,,m1047780,0.0,0.0,0.0,0.0,0.0,0.0
1919,321845b0b,l3178975,0.0,0.0,9.73,2.44,0.0,0.0
1920,2126875b0b,l3066811,0.0,0.0,9.73,2.44,0.0,0.0
1921,323274b0b,l2860500,0.0,0.0,5.84,1.46,0.0,0.0
1922,,p827555,0.0,0.0,0.0,0.0,0.0,0.0
1923,,m1047796,0.0,0.0,0.0,0.0,0.0,0.0
1924,325473b0b,l3010562,0.0,0.0,5.84,1.47,0.0,0.0
1925,323242b0b,l3122810,0.0,0.0,9.73,2.44,0.0,0.0
1926,323233b0b,l3254203,0.0,0.0,5.84,1.46,0.0,0.0
1927,,p827576,0.0,0.0,0.0,0.0,0.0,0.0
1928,,m1069462,0.0,0.0,0.0,0.0,0.0,0.0
1929,,m1069463,0.0,0.0,0.0,0.0,0.0,0.0
1930,,p873787,0.0,0.0,0.0,0.0,0.0,0.0
1931,,p901927,0.0,0.0,0.0,0.0,0.0,0.0
1932,,m1069526,0.0,0.0,0.0,0.0,0.0,0.0
1933,338990b0b,l2673331,0.0,0.0,19.450000000000003,4.869999999999999,0.0,0.0
1934,,m1069530,0.0,0.0,0.0,0.0,0.0,0.0
1935,338982b0b,l2785534,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1936,,m1069574,0.0,0.0,0.0,0.0,0.0,0.0
1937,21381118b0b,l2710530,0.0,0.0,5.84,1.4700000000000002,0.0,0.0
1938,339012b0b,l2973171,0.0,0.0,9.73,2.44,0.0,0.0
1939,339008b0b,l3122835,0.0,0.0,5.84,1.46,0.0,0.0
1940,226194002b0b,l2801902,0.0,0.0,14.59,3.66,0.0,0.0
1941,339004b0b,l3197653,0.0,0.0,9.73,2.4400000000000004,0.0,0.0
1942,,m1069600,0.0,0.0,0.0,0.0,0.0,0.0
1943,227734175b0b,l3102793,0.0,0.0,9.73,2.44,0.0,0.0
1944,,m1069610,0.0,0.0,0.0,0.0,0.0,0.0
1945,2147708b0b,l2991929,0.0,0.0,9.73,2.44,0.0,0.0
1946,323284b0b,l3160113,0.0,0.0,9.729999999999999,2.4299999999999997,0.0,0.0
1947,21383553b0b,l2935547,0.0,0.0,5.84,1.47,0.0,0.0
1948,226194280b0b,l3195318,0.0,0.0,5.84,1.47,0.0,0.0
1949,,m1108269,0.0,0.0,0.0,0.0,0.0,0.0
1950,21393412b0b,l2729405,0.0,0.0,9.73,2.44,0.0,0.0
1951,21393454b0b,l3179699,0.0,0.0,14.59,3.66,0.0,0.0
1952,339042b0b,l3141394,0.0,0.0,9.73,2.44,0.0,0.0
1953,,m1142798,0.0,0.0,0.0,0.0,0.0,0.0
1954,,m1142801,0.0,0.0,0.0,0.0,0.0,0.0
1955,,m1142799,0.0,0.0,0.0,0.0,0.0,0.0
1956,,m1142808,0.0,0.0,0.0,0.0,0.0,0.0
1957,21389761b0b,l2861219,0.0,0.0,9.73,2.44,0.0,0.0
1958,2127146b0b,l3160864,0.0,0.0,5.84,1.46,0.0,0.0
1959,,p829979,0.0,0.0,0.0,0.0,0.0,0.0
1960,,m1209748,0.0,0.0,0.0,0.0,0.0,0.0
1961,157718b0b,l3142099,0.0,0.0,9.73,2.44,0.0,0.0
1962,,m1209749,0.0,0.0,0.0,0.0,0.0,0.0
1963,157717b0b,l2748840,0.0,0.0,5.84,1.46,0.0,0.0
1964,,m1209750,0.0,0.0,0.0,0.0,0.0,0.0
1965,260463b0b,l3086075,0.0,0.0,5.84,1.46,0.0,0.0
1966,,m1209751,0.0,0.0,0.0,0.0,0.0,0.0
