name,basekV,latitude,longitude
d5837361-8_int,7.2,46.69416552,-119.1782797
e182745,7.2,46.6941784,-119.1787972
l2879062,7.2,46.6906386,-119.1632082
d6320328-1_int,7.2,46.68999688,-119.1610476
m1089170,7.2,46.68956446,-119.1605955
l2748128,7.2,46.68743692,-119.1590551
m1089165,7.2,46.68690502,-119.1586852
m1089162,7.2,46.6833981,-119.1573215
m1089158,7.2,46.68095476,-119.1563608
m1089155,7.2,46.67954544,-119.155926
m1108361,7.2,46.67777932,-119.1554046
l3048205,7.2,46.67543616,-119.1535682
m1108353,7.2,46.67441722,-119.1527697
m1108344,7.2,46.67296574,-119.1515398
m1108340,7.2,46.67219316,-119.1507784
m1108335,7.2,46.67036946,-119.1481365
m1108331,7.2,46.66875546,-119.1460644
l2767414,7.2,46.66802788,-119.1445019
m1108328,7.2,46.66802186,-119.1438775
l2820590,7.2,46.66723026,-119.1438432
m1108317,7.2,46.66670776,-119.142886
d6141147-1_int,7.2,46.66660544,-119.1423535
196-35541,7.2,46.666531,-119.1416199
m1108316,7.2,46.66651192,-119.1414781
n1230121,7.2,46.66645826,-119.1412283
m3032981,7.2,46.6797604,-119.0910751
d6504019-6_int,7.2,46.6795426,-119.0900308
m1186065,7.2,46.67936536,-119.0893628
m1186064,7.2,46.67886708,-119.0883409
m1186063,7.2,46.67883856,-119.0882596
m1209776,7.2,46.67858826,-119.0872573
m1209775,7.2,46.67848398,-119.0861252
m1209774,7.2,46.67811852,-119.0833936
l3123509,7.2,46.67801428,-119.0823296
m1209772,7.2,46.67790804,-119.0807731
e192258,7.2,46.67772024,-119.0777952
m1209der480-1,0.28,46.6777131,-119.0767151
m1209-dies1,0.28,46.6777131,-119.0761929
n1136670,7.2,46.7148955,-119.2029972
d5956471-2_int,7.2,46.71526136,-119.2028222
m1047572,7.2,46.7163489,-119.2024587
m1047580,7.2,46.7168488,-119.2024421
p828362,7.2,46.71694624,-119.202418
n1136671,7.2,46.71703344,-119.2023964
m1047593,7.2,46.71763148,-119.2022488
m1047615,7.2,46.71917326,-119.2009892
l3216123,7.2,46.7191977,-119.200972
n1136996,7.2,46.72039572,-119.1999101
m1047649,7.2,46.72055522,-119.1997687
l2973153,7.2,46.72089578,-119.199706
n1136998,7.2,46.72104622,-119.1997047
m1047669,7.2,46.72200126,-119.1996966
m1047672,7.2,46.7220498,-119.1996963
l2822866,7.2,46.7226003,-119.1996934
m1047688,7.2,46.7230659,-119.1997071
m1047699,7.2,46.72404478,-119.1997263
l2935554,7.2,46.72519104,-119.1997118
m1047713,7.2,46.72581752,-119.1997487
m1047720,7.2,46.7272853,-119.2004329
l2895449,7.2,46.72731116,-119.2004438
n1137005,7.2,46.7285131,-119.2009479
m1047724,7.2,46.72869966,-119.2010261
m1047722,7.2,46.7285426,-119.2017272
l2841621,7.2,46.73008372,-119.2017728
n1137986,7.2,46.73051884,-119.2014926
m1047732,7.2,46.73106098,-119.2011435
m1047737,7.2,46.73183272,-119.1999815
l3027157,7.2,46.734149,-119.199913
l2973155,7.2,46.73572682,-119.1998508
l3784018,7.2,46.73664148,-119.1998364
n1136028,7.2,46.73733188,-119.1998217
l2876797,7.2,46.73744336,-119.1998185
r18241,7.2,46.73814898,-119.1998289
m1047763,7.2,46.7391298,-119.1996992
n1134479,7.2,46.71982278,-119.1772562
d5682346-3_int,7.2,46.7200529,-119.1770264
e206211,7.2,46.72052072,-119.1765649
n1134480,7.2,46.72218234,-119.1750581
m1069519,7.2,46.72243256,-119.1749296
n1136354,7.2,46.72440184,-119.1738687
l2748144,7.2,46.72453878,-119.1737714
m1069533,7.2,46.72606758,-119.1729139
n1136356,7.2,46.7276346,-119.1721328
m1069549,7.2,46.72797514,-119.1719631
m1069556,7.2,46.72882094,-119.1719502
m1069564,7.2,46.7301144,-119.1719305
n1136363,7.2,46.73062782,-119.171928
r18245,7.2,46.73142998,-119.1719241
e182746,7.2,46.731888,-119.1719177
d5504876-1_int,7.2,46.67518666,-119.1263225
p829965,7.2,46.67504932,-119.1262359
l2936271,7.2,46.67469068,-119.1260262
m1142815,7.2,46.67367772,-119.1240291
m1142814,7.2,46.67354812,-119.1215108
m1142810,7.2,46.67231744,-119.1166528
m1142813,7.2,46.67387988,-119.1197952
m1142der480-1,0.28,46.67387988,-119.1187508
m1142-lng1,0.28,46.67387988,-119.1177065
p901945,7.2,46.69557118,-119.1394414
m1125988,7.2,46.69559478,-119.1395362
l2767340,7.2,46.69589034,-119.1407216
m3037449,7.2,46.69589826,-119.1407534
m1069518,7.2,46.72239706,-119.18252
n1136366,7.2,46.72257568,-119.1823365
l2916620,7.2,46.72262718,-119.1822836
l2689691,7.2,46.70759942,-119.2393629
m1009763,7.2,46.70739112,-119.240763
e182733,7.2,46.70671908,-119.2419282
f739845,7.2,46.626,-119.2027
293471,7.2,46.6259,-119.2027
d5686080-1_int,7.2,46.62602,-119.2028
p827580,7.2,46.62607268,-119.2028489
n1145954,7.2,46.62610526,-119.2029393
p827527,7.2,46.71572562,-119.1907477
n1136658,7.2,46.71571116,-119.1906439
m1047566,7.2,46.71561,-119.1899191
n1140825,7.2,46.694778,-119.2241925
l3216368,7.2,46.69506912,-119.2241723
n1140827,7.2,46.6954648,-119.2241606
m1026726,7.2,46.69571152,-119.2241533
l2814529,7.2,46.696111,-119.2236733
n1140823,7.2,46.69457762,-119.2228921
l2851933,7.2,46.69544142,-119.2229147
l3207907,7.2,46.69576846,-119.2230151
m3037441,7.2,46.695802,-119.2230254
p829977,7.2,46.6784125,-119.0904562
m1186061,7.2,46.67759044,-119.0912744
l3139366,7.2,46.67571756,-119.0903993
m4362177,7.2,46.67407694,-119.0901658
m1186052,7.2,46.67314206,-119.0901074
198-5320,7.2,46.67307142,-119.0901606
221-311359,7.2,46.67302432,-119.090196
l3234149,7.2,46.67244114,-119.0906349
l2730149,7.2,46.69892356,-119.1398162
l2728247,7.2,46.69903686,-119.154764
196-29518,7.2,46.72979232,-119.2340167
l3122816,7.2,46.73047612,-119.2327019
l2673313,7.2,46.75339126,-119.2278278
m1027011,7.2,46.7543267,-119.2278683
l2804256,7.2,46.74141298,-119.2296773
m1026960,7.2,46.74206262,-119.2291791
l2916608,7.2,46.75084626,-119.2277014
m1027002,7.2,46.75208164,-119.22778
l3160103,7.2,46.73674214,-119.2312388
m1026950,7.2,46.73706932,-119.2311128
l3254213,7.2,46.75781246,-119.2280353
m1027039,7.2,46.75871924,-119.2279114
m1026915,7.2,46.7277929,-119.2349894
d5774457-1_int,7.2,46.7281114,-119.234832
m1026920,7.2,46.72834962,-119.234779
m1026926,7.2,46.72962474,-119.23427649999999
m1026927,7.2,46.72975346,-119.2340914
m1026954,7.2,46.73850268,-119.2305582
m1027013,7.2,46.7557704,-119.2279404
m1027023,7.2,46.75717862,-119.2280109
m1027043,7.2,46.7591056,-119.2279258
m1027055,7.2,46.7597366,-119.227951
m3763624,7.2,46.71795416,-119.2079834
m3763618,7.2,46.71802478,-119.2079437
l2729414,7.2,46.6935647,-119.2174433
n1140817,7.2,46.69762906,-119.2145376
m1026970,7.2,46.74319604,-119.2292561
m1026977,7.2,46.74403834,-119.2288982
m1026978,7.2,46.74478338,-119.2283965
m1026979,7.2,46.74484794,-119.2283858
m1026984,7.2,46.74584928,-119.2282193
m1026986,7.2,46.74687778,-119.2281799
m1026997,7.2,46.74903344,-119.2278534
m1027000,7.2,46.74989292,-119.2277746
m1089145,7.2,46.65913412,-119.1567058
l3215385,7.2,46.6593808,-119.1561652
l3047289,7.2,46.66018578,-119.1568495
l3235258,7.2,46.69754808,-119.2142851
221-242079,7.2,46.6781802,-119.0833869
l3011293,7.2,46.67891052,-119.0831217
221-308718,7.2,46.69933354,-119.1509608
l2803199,7.2,46.69981482,-119.1509601
221-311609,7.2,46.70027372,-119.1527958
l2915542,7.2,46.7002868,-119.1520828
221-311905,7.2,46.69983156,-119.1529018
l3215203,7.2,46.69980798,-119.152664
p862322,7.2,46.69925918,-119.1509609
p850080,7.2,46.69984014,-119.1529884
p850072,7.2,46.70027246,-119.1528654
p827563,7.2,46.67702884,-119.1819186
n1138595,7.2,46.67706116,-119.182027
m3036167,7.2,46.67771506,-119.1838847
l3085391,7.2,46.6785778,-119.1831714
l2973156,7.2,46.67773502,-119.1839325
d6017295-1_int,7.2,46.67823582,-119.185068
m1069393,7.2,46.67881524,-119.1854472
m1069408,7.2,46.67945118,-119.1863686
l3029501,7.2,46.67767098,-119.1867359
m3036165,7.2,46.67765364,-119.1867602
l3235252,7.2,46.6767382,-119.1865418
l3197636,7.2,46.67592808,-119.1889259
m1047424,7.2,46.67463772,-119.1889005
l3104127,7.2,46.67443394,-119.1896668
l2691949,7.2,46.6737102,-119.1889304
l2692000,7.2,46.67257308,-119.1902899
l2841000,7.2,46.6717019,-119.1918564
l2841648,7.2,46.67125964,-119.1930531
m1047409,7.2,46.67083092,-119.1951638
m1069285,7.2,46.6701605,-119.1781093
m4113348,7.2,46.67013594,-119.1781099
m1069284,7.2,46.67011512,-119.1781104
p850401,7.2,46.66998396,-119.1781008
221-311583,7.2,46.66992446,-119.1780943
n1139250,7.2,46.6698674,-119.1780881
l2821770,7.2,46.66847192,-119.1771442
m1069247,7.2,46.66830008,-119.1760562
m1069248,7.2,46.66830308,-119.1739525
l2915534,7.2,46.66944892,-119.1714005
193-48013,7.2,46.66831516,-119.1735838
p850400,7.2,46.67001876,-119.1780879
221-311595,7.2,46.66992324,-119.1780518
n1139251,7.2,46.66987058,-119.178032
m1069249,7.2,46.66832422,-119.1759875
l2803194,7.2,46.66882476,-119.1757489
l3047073,7.2,46.66967804,-119.1763345
m1069250,7.2,46.66832422,-119.1739597
l2690868,7.2,46.66841764,-119.1736994
228-979371-2_int,7.2,46.66834782,-119.1736427
p904451,7.2,46.69916418,-119.1443977
221-282819,7.2,46.69919096,-119.1444711
n1230122,7.2,46.69919202,-119.1445672
l3233412,7.2,46.70076948,-119.1446078
m1108413,7.2,46.70087188,-119.1443817
m1108460,7.2,46.70268282,-119.144821
l2821087,7.2,46.70298108,-119.1443741
l2990098,7.2,46.70282936,-119.1455143
m1108462,7.2,46.7026924,-119.1461665
l3027671,7.2,46.70305508,-119.1479677
m1108423,7.2,46.70129716,-119.1482473
m1108393,7.2,46.70004992,-119.1482517
193-51796,7.2,46.70004186,-119.1482809
228-1048090-1_int,7.2,46.70045114,-119.1482803
m1108433,7.2,46.70168304,-119.1482486
l3102286,7.2,46.7021277,-119.1483682
m1108464,7.2,46.70285802,-119.1475734
l3233413,7.2,46.70294692,-119.1469177
l3252336,7.2,46.7009123,-119.1467303
l2802480,7.2,46.70190402,-119.1464331
m1108459,7.2,46.70266396,-119.146068
l3027670,7.2,46.70155908,-119.1443784
m1108412,7.2,46.70085572,-119.1444237
l2690187,7.2,46.70046496,-119.1456287
l2708744,7.2,46.69983438,-119.1449535
n1230123,7.2,46.69920108,-119.1450375
221-282818,7.2,46.69920438,-119.1451486
p904452,7.2,46.69917782,-119.1452366
m1069226,7.2,46.66483814,-119.178707
d5712486-1_int,7.2,46.66479772,-119.1786452
e206210,7.2,46.66477212,-119.1785882
m1069225,7.2,46.66473566,-119.1785225
l3122819,7.2,46.66552098,-119.1788807
n1139544,7.2,46.66463886,-119.1783483
l2897776,7.2,46.66442808,-119.177969
l3254215,7.2,46.66392488,-119.1756279
p1121283,7.2,46.7180337,-119.2078418
221-559682,7.2,46.71805954,-119.2077958
n1140525,7.2,46.71821312,-119.2076798
l3645809,7.2,46.71877382,-119.2071297
l3645810,7.2,46.72067798,-119.2068474
m3763623,7.2,46.72071684,-119.2069908
l3645811,7.2,46.72267614,-119.2068912
193-103041,7.2,46.72269992,-119.2069742
228-1353934-4_int,7.2,46.72397324,-119.2075219
l3645812,7.2,46.72513998,-119.2076813
m3763620,7.2,46.7247578,-119.2072066
n1140526,7.2,46.71823294,-119.207725
221-559681,7.2,46.71808422,-119.2078498
p1121282,7.2,46.71805748,-119.207892
n1136672,7.2,46.71689406,-119.2026152
l3253995,7.2,46.71694598,-119.2028141
n1136995,7.2,46.7191372,-119.201216
m1047613,7.2,46.71910334,-119.2014287
m1047612,7.2,46.7191023,-119.2014352
p828360,7.2,46.7190459,-119.2014976
l2729206,7.2,46.71924448,-119.2018437
l2729207,7.2,46.72234322,-119.203319
228-961799-3_int,7.2,46.72229622,-119.2033444
193-46661,7.2,46.7222182,-119.2033895
l2897554,7.2,46.72106352,-119.2019877
m1047633,7.2,46.71988188,-119.2035717
l2766499,7.2,46.7199873,-119.2035805
l2878848,7.2,46.7185311,-119.2034689
p828359,7.2,46.7190387,-119.2014291
d6019477-1_int,7.2,46.75908218,-119.227887
e182727,7.2,46.75912574,-119.2275737
m1027042,7.2,46.7591693,-119.2274693
l3235248,7.2,46.75925954,-119.2273648
n1144666,7.2,46.75898128,-119.2272799
m1027041,7.2,46.7588805,-119.2267564
l2916607,7.2,46.75982134,-119.2263553
l3010564,7.2,46.75854504,-119.2256183
l2710515,7.2,46.7580398,-119.2235895
m1027027,7.2,46.75798078,-119.2212154
d6140778-1_int,7.2,46.61500926,-119.2186653
e182731,7.2,46.61498016,-119.2186964
m1026327,7.2,46.61455816,-119.219236
l3122823,7.2,46.6142583,-119.2186863
l3197643,7.2,46.61693756,-119.2225319
l2841636,7.2,46.61350964,-119.2205164
m1026324,7.2,46.6129871,-119.2211438
m1026323,7.2,46.61244976,-119.2218455
m1026320,7.2,46.611274,-119.2232888
l3104130,7.2,46.61055026,-119.2242003
l2763072,7.2,46.60978478,-119.225137
m4118754,7.2,46.6090492,-119.2260207
m1026312,7.2,46.60771484,-119.2277009
l2973163,7.2,46.6071808,-119.2283565
m1026309,7.2,46.60632168,-119.2294073
l2804260,7.2,46.60877574,-119.2314908
l2860488,7.2,46.60412864,-119.23548890000001
d5655682-1_int,7.2,46.73850032,-119.2305501
e182725,7.2,46.73849776,-119.2304801
m1026948,7.2,46.7369812,-119.2294755
m1026947,7.2,46.73635798,-119.2290968
m1026946,7.2,46.73458598,-119.2280339
m1026940,7.2,46.73284666,-119.228744
m1026935,7.2,46.73129264,-119.2293775
l2935556,7.2,46.7300674,-119.2299236
m1026939,7.2,46.7323297,-119.2278021
l3104124,7.2,46.73213664,-119.2274503
d5806920-1_int,7.2,46.75871628,-119.2284092
e182726,7.2,46.7587167,-119.2291403
l2766744,7.2,46.75867506,-119.2292712
m1027038,7.2,46.75867416,-119.230186
l2731712,7.2,46.75782426,-119.2301996
m1027036,7.2,46.75862536,-119.2319644
l3010580,7.2,46.75840094,-119.231714
l2785543,7.2,46.758593,-119.2333395
d6049822-1_int,7.2,46.67806158,-119.1814128
e182722,7.2,46.6781487,-119.1808906
n1138596,7.2,46.67823582,-119.1807861
l3254207,7.2,46.67829462,-119.1806341
m1069390,7.2,46.6787348,-119.1795402
l2841618,7.2,46.67808052,-119.1796355
l2897801,7.2,46.6785772,-119.1788158
m1069384,7.2,46.67845644,-119.1778916
l3066805,7.2,46.67823778,-119.1772559
l2785514,7.2,46.6791398,-119.1768565
l3235244,7.2,46.67912556,-119.1758417
m1069398,7.2,46.67894278,-119.1747867
l3010559,7.2,46.67746664,-119.1748941
l3160101,7.2,46.68026268,-119.1746816
l2785513,7.2,46.67875796,-119.1736643
196-29521,7.2,46.72619648,-119.1731927
n1136355,7.2,46.72626948,-119.1733449
l2783231,7.2,46.72678554,-119.1744211
l3254227,7.2,46.72780936,-119.1767166
m1069550,7.2,46.72809598,-119.1774534
m1069551,7.2,46.72810156,-119.1775241
m1069555,7.2,46.72858654,-119.1782966
m1069560,7.2,46.72959064,-119.176443
l3176660,7.2,46.72910848,-119.1752091
m1069567,7.2,46.73059106,-119.1757304
l2691966,7.2,46.73136094,-119.1767906
m1069582,7.2,46.73248386,-119.1744202
d6231996-1_int,7.2,46.73255446,-119.1746766
e206614,7.2,46.73262982,-119.1747797
l3082983,7.2,46.7329045,-119.1750038
m1069588,7.2,46.73317754,-119.1752266
m1069590,7.2,46.73422862,-119.176638
m1069595,7.2,46.73555618,-119.1783239
m1069607,7.2,46.7368496,-119.1766015
l2916619,7.2,46.7362456,-119.1785539
l2727008,7.2,46.737201,-119.1797292
m1069629,7.2,46.7395509,-119.1812617
d6140776-1_int,7.2,46.70084318,-119.2132659
e182730,7.2,46.70095208,-119.2136836
n1142109,7.2,46.70101366,-119.2137182
l2729429,7.2,46.7014318,-119.2148074
l3197647,7.2,46.70300256,-119.2155129
m1026778,7.2,46.70302434,-119.2155224
p829957,7.2,46.68607652,-119.0816759
d5746703-1_int,7.2,46.6873833,-119.082198
l3160863,7.2,46.6875899,-119.0820659
l2730108,7.2,46.69159994,-119.0844061
l2786204,7.2,46.69269538,-119.0850096
m1209819,7.2,46.69363256,-119.0854995
l2936216,7.2,46.69434362,-119.0855799
226-23745,7.2,46.69567794,-119.0857062
m1209822,7.2,46.7030783,-119.0866104
l2992556,7.2,46.7043255,-119.0856707
m1209823,7.2,46.70386394,-119.0868673
m1209824,7.2,46.70517564,-119.0870043
m1209828,7.2,46.70876206,-119.0868213
l3253570,7.2,46.70898784,-119.0861886
l2861157,7.2,46.70902464,-119.0880439
p901951,7.2,46.70986304,-119.0898638
m1186078,7.2,46.712111,-119.0911846
l2806553,7.2,46.71317582,-119.0918029
m1166391,7.2,46.71669726,-119.1017149
m1166394,7.2,46.71766214,-119.1026317
l3254873,7.2,46.71704652,-119.1034851
m1166393,7.2,46.7172401,-119.1040179
l2745811,7.2,46.716076,-119.1055504
m1166395,7.2,46.71780292,-119.103118
m1166400,7.2,46.71876628,-119.102353
m1166396,7.2,46.71787584,-119.1032177
m1166399,7.2,46.71840648,-119.1041778
l3048890,7.2,46.71898146,-119.1054323
m1166402,7.2,46.7195368,-119.1062601
l3048889,7.2,46.72044908,-119.1074316
m1166407,7.2,46.72095418,-119.1088023
l2952007,7.2,46.72097902,-119.1113805
l3064514,7.2,46.72544138,-119.112272
l3048888,7.2,46.72618202,-119.1128654
m1149249,7.2,46.72746802,-119.113966
m1142880,7.2,46.73035614,-119.1158754
l2891575,7.2,46.72949188,-119.1172165
l2764411,7.2,46.73153992,-119.1174134
l2767343,7.2,46.73226614,-119.1177704
l2804957,7.2,46.73310458,-119.1183422
l3048937,7.2,46.73385528,-119.1188261
l3176661,7.2,46.73494074,-119.1201458
l2970804,7.2,46.73590344,-119.1207862
m1069565,7.2,46.73023592,-119.1810736
l2785536,7.2,46.7326225,-119.1797096
m1069572,7.2,46.73116866,-119.181903
l3178988,7.2,46.73027246,-119.1813784
l2804270,7.2,46.73308676,-119.1753897
m1069544,7.2,46.72697964,-119.1783173
m1069554,7.2,46.7281874,-119.1787932
l3160115,7.2,46.72771684,-119.1787057
l2935567,7.2,46.726759,-119.179466
p827521,7.2,46.65345092,-119.1660259
n1139546,7.2,46.65334524,-119.1659339
d5955074-2_int,7.2,46.65275354,-119.1653817
l2970842,7.2,46.65235596,-119.1650721
m1089113,7.2,46.65152302,-119.1643515
l2691946,7.2,46.65081114,-119.1653351
m1089103,7.2,46.64654954,-119.1599998
l2673305,7.2,46.64676402,-119.1581429
l3048196,7.2,46.64589598,-119.159232
m1089097,7.2,46.64304888,-119.1559837
m1108270,7.2,46.64318526,-119.154569
m1108268,7.2,46.64119394,-119.1549581
m1108267,7.2,46.63522818,-119.1542567
m1108266,7.2,46.63249838,-119.1542822
m1108265,7.2,46.63052832,-119.1543006
m1108264,7.2,46.61690872,-119.1514366
m1108263,7.2,46.61553098,-119.1509818
n1142112,7.2,46.61418638,-119.1497598
p827496,7.2,46.61404508,-119.1496314
m1108262,7.2,46.61399302,-119.149584
m1108261,7.2,46.61394062,-119.1495373
m1108260,7.2,46.61338066,-119.1490374
m1108259,7.2,46.61297194,-119.1486726
m1108258,7.2,46.61237758,-119.1483268
m1108257,7.2,46.61176356,-119.1482388
l3142078,7.2,46.60553526,-119.148607
l2879752,7.2,46.60363668,-119.1489922
p827520,7.2,46.65142768,-119.1712281
n1139545,7.2,46.6513362,-119.1712315
d5712477-3_int,7.2,46.65035776,-119.1713346
m1069174,7.2,46.64987082,-119.171418
l2841630,7.2,46.65055292,-119.1700447
l2841629,7.2,46.64965336,-119.1723815
l3216347,7.2,46.64882526,-119.1712693
l2785523,7.2,46.64759676,-119.1712693
l3141388,7.2,46.6462782,-119.1706226
l3626914,7.2,46.6457267,-119.1705021
m1089102,7.2,46.64511172,-119.1704342
m1089096,7.2,46.64268964,-119.1703634
m1089093,7.2,46.64144154,-119.1702864
m1089094,7.2,46.6415321,-119.1713192
m1069147,7.2,46.64158272,-119.1723648
l3066801,7.2,46.64106258,-119.1723691
l2879055,7.2,46.64159666,-119.1733876
l2973144,7.2,46.64162588,-119.1749449
l2724120,7.2,46.6416132,-119.1778202
m1069149,7.2,46.64161338,-119.1779077
m1069148,7.2,46.64160924,-119.1789683
l2673309,7.2,46.6415987,-119.1808054
l2785518,7.2,46.64193172,-119.1786983
l2766717,7.2,46.64302274,-119.1786784
p827533,7.2,46.63883864,-119.1877273
n1139538,7.2,46.63893486,-119.1878387
l3066818,7.2,46.63929254,-119.188253
d5653469-1_int,7.2,46.6394679,-119.1887233
l3178981,7.2,46.6397892,-119.1890861
m1047368,7.2,46.64190236,-119.191792
l2748130,7.2,46.64275346,-119.1914081
l2785528,7.2,46.64154006,-119.1923718
l2841620,7.2,46.64316906,-119.1932758
l2785520,7.2,46.64485334,-119.1967526
m1047386,7.2,46.6447013,-119.199047
m1047379,7.2,46.64340946,-119.1985419
l3254211,7.2,46.645487,-119.1990598
m1047388,7.2,46.6450179,-119.2013063
l2729407,7.2,46.64563548,-119.2009013
l2691942,7.2,46.64373028,-119.2046385
m1047374,7.2,46.64325924,-119.2057907
l2879065,7.2,46.64496946,-119.2057167
l3197629,7.2,46.64604864,-119.2042646
l2689678,7.2,46.64275712,-119.20719
m1026463,7.2,46.6479116,-119.2094002
m1026468,7.2,46.64816054,-119.2100351
p901909,7.2,46.64821678,-119.2101858
m1026472,7.2,46.6483373,-119.2105086
d5472341-1_int,7.2,46.64835404,-119.2105506
f739842,7.2,46.64837412,-119.2106072
l0247162,7.2,46.6483,-119.2106
m1008742,7.2,46.60100338,-119.246354
l3029495,7.2,46.6009711,-119.2468288
d5565090-1_int,7.2,46.60091778,-119.2472078
e182744,7.2,46.60088084,-119.2477052
l2801895,7.2,46.60131286,-119.2482271
p827495,7.2,46.64801056,-119.2090653
m1026466,7.2,46.64806348,-119.2087856
d5865224-1_int,7.2,46.6480709,-119.208749
f739841,7.2,46.648083,-119.2086814
l0247160,7.2,46.64806,-119.20868
m1026486,7.2,46.64942416,-119.2113918
m1026488,7.2,46.64949368,-119.2115571
d6047588-1_int,7.2,46.64950836,-119.2115949
f739844,7.2,46.64952884,-119.2116406
l0247171,7.2,46.6495,-119.21164
n1136030,7.2,46.73937544,-119.1996405
d5804798-3_int,7.2,46.73965466,-119.1995847
m1047766,7.2,46.73980712,-119.1995374
l3216344,7.2,46.73962452,-119.1986185
m1047768,7.2,46.7404342,-119.1992259
p827554,7.2,46.74049164,-119.1992092
p827509,7.2,46.73916434,-119.199767
n1136029,7.2,46.73921362,-119.1998638
m1047767,7.2,46.74002766,-119.2014621
l2860484,7.2,46.74142108,-119.2006198
d5623395-1_int,7.2,46.74030804,-119.2023001
l2879068,7.2,46.740844,-119.2030396
m1047773,7.2,46.74155184,-119.2044645
n1136027,7.2,46.73895752,-119.1994669
d6409775-4_int,7.2,46.73856566,-119.199167
l2876796,7.2,46.73833938,-119.1986337
m1047756,7.2,46.73785448,-119.1979801
l2897774,7.2,46.67904294,-119.1867765
l2822867,7.2,46.68024962,-119.1873511
n1138594,7.2,46.69313232,-119.2200522
d5774470-2_int,7.2,46.69217484,-119.2199498
m1026679,7.2,46.69113282,-119.2198702
p827537,7.2,46.69100924,-119.2198347
l3122827,7.2,46.69004008,-119.2195569
l2954355,7.2,46.68931934,-119.220065
n1147859,7.2,46.7175548,-119.2372144
p827573,7.2,46.71755608,-119.2373304
l2710542,7.2,46.71757584,-119.2376904
l2729430,7.2,46.7176066,-119.2382951
d6017316-1_int,7.2,46.71787492,-119.2385918
l2766742,7.2,46.7179813,-119.2401013
m1009820,7.2,46.71814936,-119.2416341
p827536,7.2,46.72043622,-119.2239375
n1137999,7.2,46.7202572,-119.2239454
d6440002-2_int,7.2,46.7196173,-119.2239706
l2876813,7.2,46.7191047,-119.2239964
